Ensemble n°,Real-Time Clock (RTC) Year,RTC Month,RTC Day,RTC Hour,RTC Minute,RTC Second,RTC Hundredths of Seconds,Beam #1 Range (cm),Beam #2 Range (cm),Beam #3 Range (cm),Beam #4 Range (cm),Beam #1/East/Stbd BT Vel (mm/s),Beam #2/North/Fwd BT Vel (mm/s),Beam #3/Upward/Vert BT Vel (mm/s),Beam #4/Error Velocity (mm/s),Beam #1 Pct Good,Beam #2 Pct Good,Beam #3 Pct Good,Beam #4 Pct Good
20877,22,10,13,15,46,17,95,1920,2182,1970,2172,673,-566,-7,9,0,0,0,100
20878,22,10,13,15,46,18,15,1930,2172,1960,2172,681,-568,-9,0,0,0,0,100
20879,22,10,13,15,46,18,35,1930,2162,1960,2172,676,-580,-13,-6,0,0,0,100
20880,22,10,13,15,46,18,55,1920,2162,1960,2162,670,-577,-20,1,0,0,0,100
20881,22,10,13,15,46,18,78,1920,2162,1950,2162,652,-578,-21,9,0,0,0,100
20882,22,10,13,15,46,18,95,1920,2162,1960,2152,660,-576,-17,-3,0,0,0,100
20883,22,10,13,15,46,19,15,1920,2152,1950,2142,656,-571,-22,2,0,0,0,100
20884,22,10,13,15,46,19,35,1920,2162,1950,2142,648,-571,-20,3,0,0,0,100
20885,22,10,13,15,46,19,55,1909,2162,1940,2142,652,-564,-20,-1,0,0,0,100
20886,22,10,13,15,46,19,75,1909,2162,1950,2142,643,-561,-24,-1,0,0,0,100
20887,22,10,13,15,46,19,98,1920,2162,1960,2142,645,-562,-17,-8,0,0,0,100
20888,22,10,13,15,46,20,15,1899,2152,1950,2142,650,-554,-12,8,0,0,0,100
20889,22,10,13,15,46,20,35,1899,2162,1940,2142,647,-559,-13,3,0,0,0,100
20890,22,10,13,15,46,20,54,1909,2152,1940,2132,662,-559,-12,5,0,0,0,100
20891,22,10,13,15,46,20,74,1899,2142,1930,2132,642,-554,-16,0,0,0,0,100
20892,22,10,13,15,46,20,94,1899,2142,1940,2122,645,-558,-19,2,0,0,0,100
20893,22,10,13,15,46,21,18,1889,2142,1940,2122,636,-559,-23,-3,0,0,0,100
20894,22,10,13,15,46,21,34,1879,2152,1940,2122,633,-574,-24,4,0,0,0,100
20895,22,10,13,15,46,21,54,1889,2142,1930,2122,640,-560,-22,3,0,0,0,100
20896,22,10,13,15,46,21,74,1889,2152,1930,2111,639,-562,-20,-2,0,0,0,100
20897,22,10,13,15,46,21,94,1879,2142,1930,2111,635,-567,-16,-4,0,0,0,100
20898,22,10,13,15,46,22,14,1879,2142,1920,2101,637,-564,-16,1,0,0,0,100
20899,22,10,13,15,46,22,37,1879,2142,1920,2101,640,-559,-20,4,0,0,0,100
20900,22,10,13,15,46,22,54,1879,2142,1920,2111,639,-572,-15,3,0,0,0,100
20901,22,10,13,15,46,22,74,1879,2142,1909,2091,638,-563,-12,2,0,0,0,100
20902,22,10,13,15,46,22,94,1879,2132,1920,2101,637,-568,-18,2,0,0,0,100
20903,22,10,13,15,46,23,14,1869,2142,1920,2091,629,-581,-18,0,0,0,0,100
20904,22,10,13,15,46,23,34,1869,2132,1909,2091,631,-570,-16,0,0,0,0,100
20905,22,10,13,15,46,23,57,1869,2132,1920,2091,630,-566,-11,0,0,0,0,100
20906,22,10,13,15,46,23,74,1869,2132,1920,2102,645,-567,-10,2,0,0,0,100
20907,22,10,13,15,46,23,94,1859,2132,1910,2091,618,-571,-16,0,0,0,0,100
20908,22,10,13,15,46,24,14,1869,2122,1910,2091,621,-577,-21,-8,0,0,0,100
20909,22,10,13,15,46,24,33,1859,2122,1910,2091,621,-579,-23,-5,0,0,0,100
20910,22,10,13,15,46,24,53,1869,2142,1899,2081,619,-583,-26,-3,0,0,0,100
20911,22,10,13,15,46,24,77,1859,2122,1899,2091,619,-586,-23,0,0,0,0,100
20912,22,10,13,15,46,24,93,1859,2122,1889,2081,613,-577,-21,2,0,0,0,100
20913,22,10,13,15,46,25,13,1849,2111,1899,2071,617,-591,-20,9,0,0,0,100
20914,22,10,13,15,46,25,33,1849,2111,1899,2071,623,-576,-14,-6,0,0,0,100
20915,22,10,13,15,46,25,53,1849,2111,1899,2081,618,-575,-11,0,0,0,0,100
20916,22,10,13,15,46,25,73,1839,2111,1889,2081,611,-582,-12,-2,0,0,0,100
20917,22,10,13,15,46,25,96,1839,2101,1879,2081,609,-580,-13,12,0,0,0,100
20918,22,10,13,15,46,26,13,1835,2113,1877,2079,617,-590,-10,-10,0,0,0,100
20919,22,10,13,15,46,26,32,1839,2101,1869,2061,606,-584,-17,-4,0,0,0,100
20920,22,10,13,15,46,26,53,1827,2096,1877,2071,601,-589,-17,4,0,0,0,100
20921,22,10,13,15,46,26,72,1827,2096,1877,2071,600,-583,-20,3,0,0,0,100
20922,22,10,13,15,46,26,92,1835,2088,1877,2063,610,-591,-21,0,0,0,0,100
20923,22,10,13,15,46,27,16,1827,2096,1877,2054,606,-599,-16,-3,0,0,0,100
20924,22,10,13,15,46,27,32,1827,2096,1877,2054,606,-584,-17,0,0,0,0,100
20925,22,10,13,15,46,27,52,1818,2096,1877,2054,610,-593,-17,1,0,0,0,100
20926,22,10,13,15,46,27,72,1827,2096,1869,2054,595,-582,-12,0,0,0,0,100
20927,22,10,13,15,46,27,92,1827,2079,1869,2046,601,-588,-14,-7,0,0,0,100
20928,22,10,13,15,46,28,12,1818,2088,1861,2037,593,-587,-15,-10,0,0,0,100
20929,22,10,13,15,46,28,35,1810,2088,1861,2046,598,-589,-14,7,0,0,0,100
20930,22,10,13,15,46,28,52,1818,2063,1852,2037,591,-593,-13,-4,0,0,0,100
20931,22,10,13,15,46,28,72,1810,2071,1852,2046,585,-597,-15,0,0,0,0,100
20932,22,10,13,15,46,28,92,1810,2063,1861,2046,586,-595,-19,-2,0,0,0,100
20933,22,10,13,15,46,29,12,1810,2071,1861,2046,591,-590,-20,-2,0,0,0,100
20934,22,10,13,15,46,29,32,1810,2079,1844,2037,589,-589,-20,6,0,0,0,100
20935,22,10,13,15,46,29,55,1802,2071,1844,2037,590,-586,-20,0,0,0,0,100
20936,22,10,13,15,46,29,71,1802,2063,1852,2021,594,-592,-16,2,0,0,0,100
20937,22,10,13,15,46,29,91,1802,2079,1844,2021,591,-591,-19,-3,0,0,0,100
20938,22,10,13,15,46,30,11,1793,2054,1835,2037,584,-597,-16,0,0,0,0,100
20939,22,10,13,15,46,30,31,1785,2054,1852,2029,596,-589,-15,0,0,0,0,100
20940,22,10,13,15,46,30,51,1776,2054,1852,2021,589,-582,-6,-3,0,0,0,100
20941,22,10,13,15,46,30,75,1776,2054,1844,2021,589,-584,-1,2,0,0,0,100
20942,22,10,13,15,46,30,91,1776,2054,1844,2029,596,-599,-4,0,0,0,0,100
20943,22,10,13,15,46,31,11,1785,2046,1835,2037,586,-593,-8,4,0,0,0,100
20944,22,10,13,15,46,31,31,1785,2054,1835,2021,580,-597,-11,-5,0,0,0,100
20945,22,10,13,15,46,31,51,1785,2046,1835,2021,580,-598,-22,3,0,0,0,100
20946,22,10,13,15,46,31,71,1776,2046,1835,2012,584,-602,-21,1,0,0,0,100
20947,22,10,13,15,46,31,94,1768,2046,1827,2012,573,-604,-24,3,0,0,0,100
20948,22,10,13,15,46,32,11,1760,2037,1827,2004,569,-600,-17,3,0,0,0,100
20949,22,10,13,15,46,32,31,1751,2054,1818,2004,582,-605,-17,0,0,0,0,100
20950,22,10,13,15,46,32,51,1751,2037,1827,2012,577,-601,-20,-2,0,0,0,100
20951,22,10,13,15,46,32,71,1751,2054,1818,2004,581,-600,-13,-2,0,0,0,100
20952,22,10,13,15,46,32,91,1734,2046,1810,1995,578,-592,-11,0,0,0,0,100
20953,22,10,13,15,46,33,14,1726,2037,1810,1995,580,-589,-12,0,0,0,0,100
20954,22,10,13,15,46,33,31,1726,2046,1810,2004,575,-597,-8,-4,0,0,0,100
20955,22,10,13,15,46,33,51,1726,2037,1818,2004,587,-597,-9,-3,0,0,0,100
20956,22,10,13,15,46,33,71,1717,2046,1810,2004,580,-594,-13,6,0,0,0,100
20957,22,10,13,15,46,33,91,1709,2021,1810,1995,571,-595,-12,-3,0,0,0,100
20958,22,10,13,15,46,34,10,1709,2021,1810,1995,586,-607,-17,7,0,0,0,100
20959,22,10,13,15,46,34,34,1709,2012,1802,2004,563,-604,-21,-7,0,0,0,100
20960,22,10,13,15,46,34,50,1701,2021,1810,1987,567,-604,-21,-4,0,0,0,100
20961,22,10,13,15,46,34,70,1709,2029,1802,1987,577,-607,-23,-2,0,0,0,100
20962,22,10,13,15,46,34,90,1701,2021,1810,1987,565,-596,-18,0,0,0,0,100
20963,22,10,13,15,46,35,10,1684,2029,1810,1987,571,-590,-18,7,0,0,0,100
20964,22,10,13,15,46,35,30,1692,2029,1802,1987,567,-577,-9,-3,0,0,0,100
20965,22,10,13,15,46,35,54,1684,2012,1793,1970,565,-586,-6,-3,0,0,0,100
20966,22,10,13,15,46,35,70,1684,2012,1793,1970,557,-576,-5,8,0,0,0,100
20967,22,10,13,15,46,35,90,1675,2004,1785,1970,558,-566,-9,-3,0,0,0,100
20968,22,10,13,15,46,36,10,1675,1995,1785,1970,542,-570,-13,-8,0,0,0,100
20969,22,10,13,15,46,36,30,1667,2004,1785,1978,544,-566,-20,2,0,0,0,100
20970,22,10,13,15,46,36,50,1667,1987,1776,1970,541,-562,-19,3,0,0,0,100
20971,22,10,13,15,46,36,73,1659,1995,1776,1970,521,-560,-20,0,0,0,0,100
20972,22,10,13,15,46,36,90,1650,1995,1776,1970,527,-555,-20,-3,0,0,0,100
20973,22,10,13,15,46,37,10,1650,1995,1776,1970,516,-550,-14,1,0,0,0,100
20974,22,10,13,15,46,37,30,1642,1978,1768,1962,511,-542,-14,2,0,0,0,100
20975,22,10,13,15,46,37,50,1642,1978,1776,1970,522,-543,-7,-1,0,0,0,100
20976,22,10,13,15,46,37,70,1642,1987,1768,1962,525,-533,-9,4,0,0,0,100
20977,22,10,13,15,46,37,93,1642,1978,1768,1962,523,-534,-10,3,0,0,0,100
20978,22,10,13,15,46,38,10,1642,1987,1776,1970,518,-539,-10,-2,0,0,0,100
20979,22,10,13,15,46,38,30,1642,1970,1768,1962,497,-531,-11,2,0,0,0,100
20980,22,10,13,15,46,38,50,1633,1978,1760,1962,506,-527,-14,0,0,0,0,100
20981,22,10,13,15,46,38,70,1633,1978,1760,1962,501,-528,-16,6,0,0,0,100
20982,22,10,13,15,46,38,90,1633,1953,1751,1962,493,-527,-16,1,0,0,0,100
20983,22,10,13,15,46,39,13,1625,1962,1760,1945,481,-523,-22,2,0,0,0,100
20984,22,10,13,15,46,39,30,1625,1953,1751,1945,480,-517,-18,-1,0,0,0,100
20985,22,10,13,15,46,39,49,1625,1953,1751,1936,482,-513,-17,-2,0,0,0,100
20986,22,10,13,15,46,39,69,1625,1962,1743,1945,481,-511,-11,4,0,0,0,100
20987,22,10,13,15,46,39,89,1625,1945,1751,1936,472,-502,-10,5,0,0,0,100
20988,22,10,13,15,46,40,9,1616,1953,1743,1928,473,-490,-8,2,0,0,0,100
20989,22,10,13,15,46,40,33,1625,1945,1751,1945,468,-500,-8,7,0,0,0,100
20990,22,10,13,15,46,40,49,1616,1936,1743,1936,473,-490,-11,4,0,0,0,100
20991,22,10,13,15,46,40,69,1616,1945,1743,1928,464,-490,-9,-2,0,0,0,100
20992,22,10,13,15,46,40,89,1616,1936,1734,1928,458,-487,-16,7,0,0,0,100
20993,22,10,13,15,46,41,9,1608,1936,1726,1928,456,-483,-10,-2,0,0,0,100
20994,22,10,13,15,46,41,29,1608,1953,1734,1936,454,-484,-9,-4,0,0,0,100
20995,22,10,13,15,46,41,52,1608,1928,1734,1928,442,-484,-13,-3,0,0,0,100
20996,22,10,13,15,46,41,69,1600,1936,1734,1928,454,-466,-15,-3,0,0,0,100
20997,22,10,13,15,46,41,89,1608,1920,1717,1928,425,-482,-16,0,0,0,0,100
20998,22,10,13,15,46,42,9,1600,1936,1734,1920,438,-466,-19,-2,0,0,0,100
20999,22,10,13,15,46,42,29,1600,1911,1726,1920,444,-468,-17,4,0,0,0,100
21000,22,10,13,15,46,42,49,1591,1920,1709,1903,437,-463,-12,-3,0,0,0,100
21001,22,10,13,15,46,42,72,1600,1928,1717,1920,432,-461,-10,0,0,0,0,100
21002,22,10,13,15,46,42,89,1600,1911,1726,1920,433,-451,-5,0,0,0,0,100
21003,22,10,13,15,46,43,9,1600,1903,1726,1903,429,-450,-5,4,0,0,0,100
21004,22,10,13,15,46,43,29,1608,1911,1709,1911,424,-459,-6,-1,0,0,0,100
21005,22,10,13,15,46,43,48,1600,1903,1717,1911,419,-457,-9,6,0,0,0,100
21006,22,10,13,15,46,43,68,1608,1911,1709,1903,424,-451,-14,-3,0,0,0,100
21007,22,10,13,15,46,43,92,1608,1903,1701,1903,408,-454,-15,-6,0,0,0,100
21008,22,10,13,15,46,44,8,1608,1886,1701,1911,410,-449,-19,-1,0,0,0,100
21009,22,10,13,15,46,44,28,1608,1886,1692,1911,404,-445,-14,-14,0,0,0,100
21010,22,10,13,15,46,44,48,1616,1877,1684,1903,410,-436,-12,-4,0,0,0,100
21011,22,10,13,15,46,44,68,1616,1877,1675,1903,396,-444,-8,2,0,0,0,100
21012,22,10,13,15,46,44,88,1616,1877,1667,1894,410,-422,-5,-5,0,0,0,100
21013,22,10,13,15,46,45,12,1616,1886,1659,1911,404,-435,-8,0,0,0,0,100
21014,22,10,13,15,46,45,28,1616,1877,1659,1903,395,-423,-10,-7,0,0,0,100
21015,22,10,13,15,46,45,48,1650,1886,1650,1894,387,-423,-8,1,0,0,0,100
21016,22,10,13,15,46,45,68,1642,1877,1650,1894,384,-417,-13,-8,0,0,0,100
21017,22,10,13,15,46,45,88,1625,1894,1633,1894,390,-425,-15,-1,0,0,0,100
21018,22,10,13,15,46,46,8,1616,1877,1642,1903,388,-411,-17,-6,0,0,0,100
21019,22,10,13,15,46,46,31,1650,1877,1625,1894,386,-415,-11,5,0,0,0,100
21020,22,10,13,15,46,46,48,1650,1886,1625,1886,374,-416,-11,1,0,0,0,100
21021,22,10,13,15,46,46,68,1642,1877,1625,1894,393,-404,-13,-2,0,0,0,100
21022,22,10,13,15,46,46,88,1675,1877,1625,1894,372,-418,-11,-13,0,0,0,100
21023,22,10,13,15,46,47,8,1650,1869,1616,1886,385,-399,-9,1,0,0,0,100
21024,22,10,13,15,46,47,28,1675,1861,1625,1894,376,-399,-4,0,0,0,0,100
21025,22,10,13,15,46,47,51,1667,1869,1608,1894,366,-402,-6,-9,0,0,0,100
21026,22,10,13,15,46,47,68,1675,1869,1608,1886,384,-388,-7,0,0,0,0,100
21027,22,10,13,15,46,47,87,1692,1869,1600,1894,353,-404,-12,-3,0,0,0,100
21028,22,10,13,15,46,48,7,1692,1869,1608,1894,365,-395,-13,-4,0,0,0,100
21029,22,10,13,15,46,48,27,1701,1869,1608,1886,386,-378,-15,7,0,0,0,100
21030,22,10,13,15,46,48,47,1701,1861,1608,1877,347,-398,-12,0,0,0,0,100
21031,22,10,13,15,46,48,71,1701,1861,1600,1877,364,-376,-13,0,0,0,0,100
21032,22,10,13,15,46,48,87,1692,1861,1591,1877,372,-366,-11,0,0,0,0,100
21033,22,10,13,15,46,49,7,1709,1861,1583,1886,340,-389,-8,-4,0,0,0,100
21034,22,10,13,15,46,49,27,1709,1861,1591,1886,366,-369,-4,2,0,0,0,100
21035,22,10,13,15,46,49,47,1717,1852,1583,1886,367,-370,-3,-1,0,0,0,100
21036,22,10,13,15,46,49,67,1717,1852,1574,1869,328,-388,-3,-3,0,0,0,100
21037,22,10,13,15,46,49,90,1717,1852,1574,1869,360,-368,-11,-4,0,0,0,100
21038,22,10,13,15,46,50,7,1726,1852,1574,1877,356,-373,-15,3,0,0,0,100
21039,22,10,13,15,46,50,27,1717,1844,1566,1877,327,-377,-15,0,0,0,0,100
21040,22,10,13,15,46,50,47,1726,1852,1558,1869,360,-359,-11,-3,0,0,0,100
21041,22,10,13,15,46,50,67,1726,1844,1558,1877,350,-354,-5,4,0,0,0,100
21042,22,10,13,15,46,50,87,1734,1852,1549,1877,313,-371,-2,6,0,0,0,100
21043,22,10,13,15,46,51,10,1717,1852,1549,1869,359,-339,-2,0,0,0,0,100
21044,22,10,13,15,46,51,27,1726,1852,1541,1861,349,-347,-1,0,0,0,0,100
21045,22,10,13,15,46,51,47,1726,1835,1541,1861,324,-362,-3,3,0,0,0,100
21046,22,10,13,15,46,51,67,1726,1852,1532,1877,342,-344,-6,4,0,0,0,100
21047,22,10,13,15,46,51,87,1734,1844,1541,1852,345,-339,-8,3,0,0,0,100
21048,22,10,13,15,46,52,7,1726,1827,1541,1844,309,-365,-10,-3,0,0,0,100
21049,22,10,13,15,46,52,30,1726,1835,1541,1835,316,-355,-11,0,0,0,0,100
21050,22,10,13,15,46,52,46,1726,1835,1541,1844,336,-338,-13,2,0,0,0,100
21051,22,10,13,15,46,52,66,1726,1835,1549,1852,330,-343,-14,-3,0,0,0,100
21052,22,10,13,15,46,52,86,1726,1827,1541,1844,323,-345,-11,-2,0,0,0,100
21053,22,10,13,15,46,53,6,1717,1827,1541,1835,318,-336,-7,3,0,0,0,100
21054,22,10,13,15,46,53,26,1717,1827,1541,1844,316,-338,-7,0,0,0,0,100
21055,22,10,13,15,46,53,50,1717,1835,1541,1844,341,-326,-3,3,0,0,0,100
21056,22,10,13,15,46,53,66,1717,1827,1541,1835,330,-322,-3,-1,0,0,0,100
21057,22,10,13,15,46,53,86,1717,1827,1541,1844,307,-338,-1,5,0,0,0,100
21058,22,10,13,15,46,54,6,1726,1827,1541,1852,311,-327,-3,6,0,0,0,100
21059,22,10,13,15,46,54,26,1726,1818,1541,1844,325,-322,-6,0,0,0,0,100
21060,22,10,13,15,46,54,46,1726,1810,1541,1852,316,-320,-9,4,0,0,0,100
21061,22,10,13,15,46,54,69,1726,1818,1532,1835,310,-322,-15,0,0,0,0,100
21062,22,10,13,15,46,54,86,1726,1835,1541,1844,293,-326,-14,3,0,0,0,100
21063,22,10,13,15,46,55,6,1726,1810,1524,1844,303,-318,-11,-4,0,0,0,100
21064,22,10,13,15,46,55,26,1717,1818,1541,1835,319,-316,-8,-3,0,0,0,100
21065,22,10,13,15,46,55,46,1726,1810,1532,1844,314,-313,-4,5,0,0,0,100
21066,22,10,13,15,46,55,66,1734,1802,1541,1835,305,-316,0,0,0,0,0,100
21067,22,10,13,15,46,55,89,1726,1802,1532,1844,297,-315,-4,-2,0,0,0,100
21068,22,10,13,15,46,56,6,1717,1802,1532,1844,304,-314,-11,0,0,0,0,100
21069,22,10,13,15,46,56,26,1726,1802,1541,1835,309,-306,-17,-2,0,0,0,100
21070,22,10,13,15,46,56,45,1726,1793,1541,1827,300,-309,-16,-3,0,0,0,100
21071,22,10,13,15,46,56,66,1726,1802,1549,1818,290,-312,-20,1,0,0,0,100
21072,22,10,13,15,46,56,85,1717,1810,1541,1827,280,-307,-12,-3,0,0,0,100
21073,22,10,13,15,46,57,9,1717,1802,1549,1818,288,-299,-9,-1,0,0,0,100
21074,22,10,13,15,46,57,25,1709,1802,1549,1818,305,-290,-3,0,0,0,0,100
21075,22,10,13,15,46,57,45,1717,1802,1541,1835,307,-291,4,0,0,0,0,100
21076,22,10,13,15,46,57,65,1717,1793,1541,1818,305,-281,6,-6,0,0,0,100
21077,22,10,13,15,46,57,85,1734,1793,1541,1802,298,-273,10,0,0,0,0,100
21078,22,10,13,15,46,58,5,1734,1785,1541,1802,293,-289,2,0,0,0,0,100
21079,22,10,13,15,46,58,28,1726,1793,1541,1793,281,-289,-3,-4,0,0,0,100
21080,22,10,13,15,46,58,45,1734,1776,1541,1793,272,-294,-7,2,0,0,0,100
21081,22,10,13,15,46,58,65,1717,1785,1549,1793,279,-289,-18,-4,0,0,0,100
21082,22,10,13,15,46,58,85,1726,1785,1558,1768,276,-293,-22,0,0,0,0,100
21083,22,10,13,15,46,59,5,1726,1793,1549,1776,281,-285,-23,-9,0,0,0,100
21084,22,10,13,15,46,59,25,1717,1802,1558,1768,269,-284,-19,-3,0,0,0,100
21085,22,10,13,15,46,59,48,1717,1785,1558,1768,273,-283,-17,0,0,0,0,100
21086,22,10,13,15,46,59,65,1717,1785,1566,1776,281,-276,-8,-1,0,0,0,100
21087,22,10,13,15,46,59,85,1717,1785,1574,1768,284,-274,-2,-2,0,0,0,100
21088,22,10,13,15,47,0,5,1717,1785,1574,1768,279,-276,6,-2,0,0,0,100
21089,22,10,13,15,47,0,25,1726,1785,1583,1776,277,-268,6,0,0,0,0,100
21090,22,10,13,15,47,0,45,1726,1776,1600,1760,286,-267,1,0,0,0,0,100
21091,22,10,13,15,47,0,68,1717,1776,1608,1751,274,-271,-5,1,0,0,0,100
21092,22,10,13,15,47,0,85,1717,1776,1608,1751,264,-269,-10,-4,0,0,0,100
21093,22,10,13,15,47,1,5,1717,1776,1608,1751,261,-264,-13,-6,0,0,0,100
21094,22,10,13,15,47,1,25,1717,1776,1616,1760,273,-266,-15,0,0,0,0,100
21095,22,10,13,15,47,1,45,1717,1776,1625,1768,265,-265,-14,3,0,0,0,100
21096,22,10,13,15,47,1,64,1717,1776,1616,1751,272,-261,-11,-4,0,0,0,100
21097,22,10,13,15,47,1,88,1717,1776,1642,1743,273,-259,-8,-3,0,0,0,100
21098,22,10,13,15,47,2,4,1717,1768,1642,1751,273,-258,-6,0,0,0,0,100
21099,22,10,13,15,47,2,24,1726,1768,1642,1751,275,-254,-2,1,0,0,0,100
21100,22,10,13,15,47,2,44,1717,1768,1642,1768,271,-252,0,1,0,0,0,100
21101,22,10,13,15,47,2,64,1726,1785,1667,1743,270,-253,0,9,0,0,0,100
21102,22,10,13,15,47,2,84,1726,1768,1659,1743,266,-252,0,1,0,0,0,100
21103,22,10,13,15,47,3,8,1734,1760,1675,1751,262,-252,-6,0,0,0,0,100
21104,22,10,13,15,47,3,24,1709,1776,1667,1743,261,-255,-10,1,0,0,0,100
21105,22,10,13,15,47,3,44,1717,1760,1667,1734,257,-260,-12,-1,0,0,0,100
21106,22,10,13,15,47,3,64,1726,1760,1675,1743,259,-263,-12,0,0,0,0,100
21107,22,10,13,15,47,3,84,1726,1768,1675,1751,257,-254,-12,3,0,0,0,100
21108,22,10,13,15,47,4,4,1717,1760,1675,1734,254,-250,-10,0,0,0,0,100
21109,22,10,13,15,47,4,27,1717,1760,1684,1734,260,-252,-8,2,0,0,0,100
21110,22,10,13,15,47,4,44,1717,1751,1675,1743,255,-241,0,-2,0,0,0,100
21111,22,10,13,15,47,4,64,1717,1751,1675,1734,261,-241,0,0,0,0,0,100
21112,22,10,13,15,47,4,84,1717,1751,1675,1734,257,-239,0,-5,0,0,0,100
21113,22,10,13,15,47,5,4,1717,1751,1675,1743,257,-242,1,1,0,0,0,100
21114,22,10,13,15,47,5,24,1726,1751,1675,1734,254,-237,-5,-1,0,0,0,100
21115,22,10,13,15,47,5,47,1717,1743,1667,1734,250,-238,-9,1,0,0,0,100
21116,22,10,13,15,47,5,64,1717,1743,1667,1717,254,-240,-14,-5,0,0,0,100
21117,22,10,13,15,47,5,84,1717,1726,1675,1700,253,-237,-17,-2,0,0,0,100
21118,22,10,13,15,47,6,3,1717,1743,1675,1709,249,-238,-13,4,0,0,0,100
21119,22,10,13,15,47,6,23,1709,1743,1675,1692,245,-230,-7,0,0,0,0,100
21120,22,10,13,15,47,6,43,1709,1734,1675,1692,252,-226,-6,0,0,0,0,100
21121,22,10,13,15,47,6,67,1717,1726,1675,1692,254,-227,-2,4,0,0,0,100
21122,22,10,13,15,47,6,83,1717,1717,1667,1701,253,-224,0,4,0,0,0,100
21123,22,10,13,15,47,7,3,1717,1717,1675,1692,252,-224,3,0,0,0,0,100
21124,22,10,13,15,47,7,23,1717,1701,1675,1692,255,-219,0,-6,0,0,0,100
21125,22,10,13,15,47,7,43,1717,1701,1667,1692,250,-223,0,-3,0,0,0,100
21126,22,10,13,15,47,7,63,1717,1692,1675,1701,245,-230,-6,0,0,0,0,100
21127,22,10,13,15,47,7,86,1717,1692,1675,1684,237,-226,-10,-2,0,0,0,100
21128,22,10,13,15,47,8,3,1717,1709,1675,1675,238,-222,-11,0,0,0,0,100
21129,22,10,13,15,47,8,23,1717,1692,1675,1684,238,-220,-14,2,0,0,0,100
21130,22,10,13,15,47,8,43,1709,1692,1667,1684,241,-223,-12,-2,0,0,0,100
21131,22,10,13,15,47,8,63,1709,1684,1667,1675,242,-219,-8,2,0,0,0,100
21132,22,10,13,15,47,8,83,1717,1675,1675,1684,248,-213,-3,-2,0,0,0,100
21133,22,10,13,15,47,9,6,1709,1667,1667,1667,252,-217,0,-1,0,0,0,100
21134,22,10,13,15,47,9,23,1717,1667,1667,1684,253,-214,-1,-7,0,0,0,100
21135,22,10,13,15,47,9,43,1717,1659,1659,1684,245,-212,-2,-5,0,0,0,100
21136,22,10,13,15,47,9,63,1709,1650,1650,1675,239,-212,-8,-5,0,0,0,100
21137,22,10,13,15,47,9,82,1717,1633,1659,1684,237,-210,-5,4,0,0,0,100
21138,22,10,13,15,47,10,2,1717,1642,1659,1675,240,-212,-7,5,0,0,0,100
21139,22,10,13,15,47,10,26,1717,1633,1659,1675,244,-211,-5,-2,0,0,0,100
21140,22,10,13,15,47,10,42,1709,1633,1667,1667,230,-208,-10,-2,0,0,0,100
21141,22,10,13,15,47,10,62,1709,1616,1659,1675,231,-209,-6,5,0,0,0,100
21142,22,10,13,15,47,10,82,1709,1616,1659,1667,232,-208,-7,0,0,0,0,100
21143,22,10,13,15,47,11,2,1709,1625,1667,1675,231,-206,-7,1,0,0,0,100
21144,22,10,13,15,47,11,22,1709,1616,1667,1675,233,-204,-6,0,0,0,0,100
21145,22,10,13,15,47,11,45,1701,1616,1659,1675,236,-206,-7,0,0,0,0,100
21146,22,10,13,15,47,11,62,1701,1600,1667,1675,241,-206,-5,-2,0,0,0,100
21147,22,10,13,15,47,11,82,1709,1608,1659,1675,238,-199,-3,0,0,0,0,100
21148,22,10,13,15,47,12,2,1701,1600,1667,1675,232,-200,-3,0,0,0,0,100
21149,22,10,13,15,47,12,22,1701,1591,1659,1667,234,-200,-5,2,0,0,0,100
21150,22,10,13,15,47,12,42,1701,1591,1659,1659,233,-203,-7,0,0,0,0,100
21151,22,10,13,15,47,12,65,1709,1599,1667,1675,234,-197,-5,0,0,0,0,100
21152,22,10,13,15,47,12,82,1700,1608,1667,1675,236,-190,-4,5,0,0,0,100
21153,22,10,13,15,47,13,2,1692,1599,1658,1650,236,-191,-4,3,0,0,0,100
21154,22,10,13,15,47,13,22,1700,1591,1667,1667,233,-195,-1,0,0,0,0,100
21155,22,10,13,15,47,13,42,1692,1591,1658,1658,238,-199,0,3,0,0,0,100
21156,22,10,13,15,47,13,62,1700,1574,1658,1658,238,-194,-2,0,0,0,0,100
21157,22,10,13,15,47,13,85,1692,1600,1650,1650,233,-204,-6,-2,0,0,0,100
21158,22,10,13,15,47,14,1,1692,1583,1642,1659,229,-199,-11,0,0,0,0,100
21159,22,10,13,15,47,14,21,1692,1583,1642,1659,221,-196,-11,4,0,0,0,100
21160,22,10,13,15,47,14,41,1692,1583,1650,1659,223,-191,-9,-6,0,0,0,100
21161,22,10,13,15,47,14,61,1692,1583,1633,1659,227,-185,4,7,0,0,0,100
21162,22,10,13,15,47,14,81,1684,1574,1625,1650,227,-181,9,2,0,0,0,100
21163,22,10,13,15,47,15,5,1692,1574,1625,1667,233,-176,8,-2,0,0,0,100
21164,22,10,13,15,47,15,21,1692,1566,1616,1667,233,-178,6,1,0,0,0,100
21165,22,10,13,15,47,15,41,1692,1574,1608,1667,227,-178,3,-2,0,0,0,100
21166,22,10,13,15,47,15,61,1692,1566,1608,1650,226,-177,-3,-2,0,0,0,100
